"","Aisne","Aude","Côte-d'Or","Doubs","Corse-du-Sud","Hérault","Loire","Marne","Meurthe-et-Moselle","Morbihan","Moselle","Oise","Bas-Rhin","Haut-Rhin","Rhône","Saône-et-Loire","Haute-Savoie","Paris","Seine-Maritime","Seine-et-Marne","Yvelines","Somme","Vosges","Territoire de Belfort","Hauts-de-Seine","Seine-Saint-Denis","Val-de-Marne","Val-d'Oise","France"
"1",3.26008048349931,3.32199737135442,3.2542938635009,3.28059303645618,3.26312168250039,3.26899266102822,3.30015126190772,3.28334436216434,3.28478036871572,3.32731430173605,3.32189450788048,3.23450086532945,3.22961440094517,3.31851792195632,3.28030238551408,3.27139753132557,3.27983750824157,3.22783681347658,3.32807120117824,3.25869693091277,3.26890446074483,3.25151950958601,3.25910580586405,3.25685665929864,3.28257755670235,3.25301161395705,3.26304009997535,3.27672903591946,3.23067895436748
"2",3.19558367762253,3.06664383333257,3.23258707881006,3.35360025899009,3.18702012543245,3.453978931146,3.26209208174345,3.51249100582905,3.04965068833784,3.18319757399639,3.31566149581578,3.24223531461091,3.09353478500917,2.99079004100609,3.15249388982297,3.18064820799345,3.27633931136863,3.0607803995091,3.00398010775549,3.53473841644449,2.98152951448546,3.34515926758715,3.21525411075088,3.41851081541893,3.46981891645377,3.34297555006969,3.37993978750648,3.26382595328102,3.42897572677305
"3",2.79998065708902,2.88606729373294,3.31387879880458,3.7084910178366,3.79794379210734,2.49998743488608,3.0125580934573,2.63168779891211,3.2207981321865,4.21900195691665,2.86454669192915,3.17341883186057,2.25597139784439,3.59939276636408,2.75106680332743,3.14704070349605,3.56436255345629,3.38543333051136,4.43347944597705,2.62914339211506,3.04634334126958,3.07980669910385,3.77992555659495,3.00675490346201,2.53511474892221,3.24645898750645,2.97746552278539,3.67862740430827,4.04159217925555
"4",3.2196696492884,3.37511261675031,3.87504043168656,3.17741969724833,2.86038498276095,2.47660842061115,3.37759916298777,3.11451268873275,3.16436766641626,2.87734610576412,3.38729798612593,3.3136749115134,2.96551571939152,2.92568541112324,3.4734661942733,3.63266102979155,3.7823156538374,3.52493187434223,3.23140980640574,3.50803668111964,3.25515021280988,2.97961555414677,3.54602477309927,2.6481231756967,3.04172871953678,3.81599544989758,3.18678408815218,3.39803436218775,3.26132455210237
"5",2.94110580123259,3.19706525573806,3.44068784609141,3.72677624044297,3.51064067010053,2.45393651046496,2.80103444633495,2.76118359260614,3.26910508981068,2.97538795906851,3.32093339932744,1.80816505203577,3.95924732846999,4.25703694236846,3.96720129627007,3.37315998102179,2.8405860733995,4.00518079675311,3.06175228294496,2.60766784462938,4.01629042182908,3.26707237916571,3.17279356770923,4.03794021703646,3.40760969781196,3.27501188900173,3.26228097252892,3.65295137517822,3.65825280579278
"6",2.60171070899385,3.39638664587244,3.72596464655331,3.44668859291068,3.42442013836184,2.66181722916134,3.23652698708431,3.52784120888075,3.22048467123449,3.26002194753116,3.21001038305596,3.44511644573543,2.8847660647053,3.04348678123044,2.69463244031153,3.58774747991991,3.40240134246122,3.73039183862848,2.81671897044574,3.50002294404217,2.69913418485049,2.93154918575092,3.50980598568767,2.87174602341437,3.40637191845182,3.22976431596525,3.31624905130721,2.96163360333049,3.6648813757472
"7",3.28480374522859,3.37677771888615,3.32137398632202,3.42004920850551,3.33289097848645,3.16845714264536,3.32271734621048,3.23089775877729,3.32572950987774,3.18382989644154,3.35808242497299,3.24752413480086,3.34633057151337,3.51907725390444,3.09146931092479,3.23451596621647,3.10961830987972,3.15543815344411,2.99956415520767,3.26380482403618,3.26575986734721,3.08660442181368,3.34529101723094,3.11695773512709,3.2589295149356,3.28738773716205,3.18407713190622,3.3720814915669,3.44040937021442
"8",2.78398832087524,2.58372894034505,2.97984440755614,3.69641170668739,2.55365684122367,2.78490593900187,4.41552055834093,3.43236448878175,4.43191505940151,3.57481144964584,4.02005166689014,1.95860308873288,2.54344648012742,3.71906659349297,2.09563189150626,3.25941300929667,3.40689719916039,3.43343590768764,2.89000078171787,3.56619013076787,3.57056978488765,3.46678893430227,3.42827859402198,4.37414199043144,3.75403436693123,3.31558924424131,2.92167559502613,2.8381616494831,3.91002702979806
"9",3.32544405607849,2.97666632716829,3.07611134735129,3.12753756618561,3.1287735683983,3.50612331319946,3.10258835287105,3.92138242953881,2.72313512007672,2.85952661537465,3.45268870019132,2.66014361946337,2.71282981490569,3.74536635305864,3.40336226989041,3.22514733721267,3.18993811043072,3.42241144481266,3.24603958408557,2.91618465040793,3.41400716695868,2.58180431726689,3.12261746961748,3.39080752697286,2.9119675238831,3.70811074846832,3.52872966262022,3.51219109862453,3.45274433730098
"10",2.91026904713964,3.52917989017453,3.34712609522046,3.06414996598164,3.35465727085128,3.2550978392396,3.10377166091388,2.7826065190803,3.0938240615921,2.92428385242597,3.2879079649921,2.54849204932185,3.44016496428678,3.42557773905087,2.82695039807436,3.03934993599537,3.10401975619647,3.80245537055254,3.054454124925,4.2440314824735,3.27677812676881,2.45906764898423,3.1850487979399,3.1186127912168,3.0091221116349,3.42374391594936,3.44888240279202,3.7791606142997,3.89988330868149
"11",2.73904153806326,3.60951682750749,2.96791597993356,3.18891629336473,3.08197395284358,2.81130021217262,3.29873484321594,3.18459355327279,3.67074165143834,2.92233087461066,2.84910253610187,2.44190658661688,2.93318702466795,2.93260588472793,3.3746494143511,3.2642049709992,2.99029831677654,3.57454532189461,3.69446633331407,3.98944539849255,3.68442419794403,2.81407562485487,3.05074379881618,2.70872839888054,3.2360070148081,3.18934569313797,3.54341562717288,3.23351252637663,3.36999842027324
"12",2.69215833278318,3.10335393695622,3.49283302401728,3.14605345368689,3.51608448363969,3.4634074126293,3.05957815853635,3.44410491368976,3.30712127907739,3.00739824249177,3.26911588676119,3.12414250540404,3.02941239371205,3.46543667294843,3.12384764947977,3.13580383090939,3.51325222236113,3.30803894761668,3.13949190276961,3.25427746858405,3.63245932050621,3.36769955945268,3.2546651503831,3.29422060652596,3.10007923259162,3.39385487608757,3.48570195320337,3.23396081579875,3.44189261187372
